timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-09-09,1.22,1.22,1.22,1.22,1.1513,100,0.0000,1.0
2021-09-08,1.22,1.22,1.21,1.22,1.1513,4100,0.0000,1.0
2021-09-07,1.22,1.22,1.2,1.2,1.1324,4405,0.0000,1.0
2021-09-03,1.23,1.23,1.2,1.2,1.1324,11400,0.0000,1.0
2021-09-02,1.21,1.23,1.21,1.23,1.1607,6300,0.0000,1.0
2021-09-01,1.21,1.22,1.19,1.19,1.123,31600,0.0000,1.0
2021-08-31,1.2,1.24,1.2,1.24,1.1701,17900,0.0000,1.0
2021-08-30,1.17,1.2,1.17,1.2,1.1324,1100,0.0000,1.0
2021-08-27,1.14,1.14,1.14,1.14,1.0758,0,0.0000,1.0
2021-08-26,1.15,1.35,1.14,1.14,1.0758,27800,0.0000,1.0
2021-08-25,1.09,1.1,1.09,1.1,1.038,1232,0.0000,1.0
2021-08-24,1.05,1.07,1.05,1.07,1.0097,2300,0.0000,1.0
2021-08-23,1.05,1.05,1.02,1.03,0.972,5440,0.0000,1.0
2021-08-20,1.05,1.05,1.03,1.03,0.972,4400,0.0000,1.0
2021-08-19,1.02,1.03,1.02,1.03,0.972,1600,0.0000,1.0
2021-08-18,1.03,1.03,1.03,1.03,0.972,0,0.0000,1.0
2021-08-17,1.04,1.04,1.03,1.03,0.972,3000,0.0000,1.0
2021-08-16,1.05,1.05,1.03,1.03,0.972,4500,0.0000,1.0
2021-08-13,1.04,1.05,1.02,1.05,0.9908,9800,0.0000,1.0
2021-08-12,1.04,1.04,1.04,1.04,0.9814,3075,0.0000,1.0
2021-08-11,1.02,1.05,1.02,1.04,0.9814,15197,0.0000,1.0
2021-08-10,1.18,1.18,0.99,0.99,0.9342,71225,0.0000,1.0
2021-08-09,1.17,1.19,1.17,1.19,1.123,6500,0.0000,1.0
2021-08-06,1.18,1.18,1.18,1.18,1.1135,1587,0.0000,1.0
2021-08-05,1.16,1.16,1.16,1.16,1.0947,2250,0.0000,1.0
2021-08-04,1.15,1.15,1.15,1.15,1.0852,200,0.0000,1.0
2021-08-03,1.15,1.16,1.13,1.16,1.0947,6100,0.0100,1.0
2021-07-30,1.16,1.16,1.16,1.16,1.0852,7177,0.0000,1.0
2021-07-29,1.15,1.16,1.15,1.16,1.0852,4900,0.0000,1.0
2021-07-28,1.16,1.16,1.16,1.16,1.0852,1115,0.0000,1.0
2021-07-27,1.16,1.17,1.16,1.16,1.0852,7400,0.0000,1.0
2021-07-26,1.16,1.16,1.16,1.16,1.0852,2000,0.0000,1.0
2021-07-23,1.16,1.16,1.16,1.16,1.0852,200,0.0000,1.0
2021-07-22,1.17,1.17,1.17,1.17,1.0946,0,0.0000,1.0
2021-07-21,1.19,1.19,1.17,1.17,1.0946,1460,0.0000,1.0
2021-07-20,1.18,1.18,1.18,1.18,1.1039,3658,0.0000,1.0
2021-07-19,1.2,1.2,1.13,1.13,1.0571,2970,0.0000,1.0
2021-07-16,1.21,1.21,1.2,1.2,1.1226,1700,0.0000,1.0
2021-07-15,1.24,1.24,1.22,1.22,1.1413,2000,0.0000,1.0
2021-07-14,1.25,1.25,1.25,1.25,1.1694,1550,0.0000,1.0
2021-07-13,1.26,1.26,1.26,1.26,1.1788,109,0.0000,1.0
2021-07-12,1.26,1.26,1.26,1.26,1.1788,500,0.0000,1.0
2021-07-09,1.26,1.26,1.26,1.26,1.1788,1500,0.0000,1.0
2021-07-08,1.26,1.26,1.26,1.26,1.1788,200,0.0000,1.0
2021-07-07,1.3,1.3,1.3,1.3,1.2162,0,0.0000,1.0
2021-07-06,1.3,1.3,1.3,1.3,1.2162,1100,0.0000,1.0
