timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-12-09,264.9,271.3,261.9,269.9,267.1453,533012,0.0000,1.0
2021-12-08,256.0,264.65,256.0,262.0,259.3259,629841,0.0000,1.0
2021-12-07,256.8,257.85,252.6,254.85,252.2489,431498,0.0000,1.0
2021-12-06,258.45,259.7,250.25,251.35,248.7846,835003,0.0000,1.0
2021-12-03,249.0,278.7,247.4,255.65,253.0407,4051962,0.0000,3.0
2021-12-02,719.9993,733.9993,703.6993,729.6993,240.7506,1047448,0.0000,1.0
2021-12-01,758.3993,758.3993,704.9993,729.8493,240.8001,1505899,0.0000,1.0
2021-11-30,735.0493,773.9993,734.1493,744.0493,245.4851,1945472,0.0000,1.0
2021-11-29,736.6993,750.0993,701.9993,731.2493,241.262,2964843,0.0000,1.0
2021-11-26,770.9993,775.0493,749.9993,753.1993,248.504,742612,0.0000,1.0
2021-11-25,782.4493,782.4493,764.9993,776.1993,256.0924,965038,0.0000,1.0
2021-11-24,796.9992,802.8992,777.9993,782.4493,258.1544,604444,0.0000,1.0
2021-11-23,770.7493,795.9492,770.4493,791.1492,261.0248,760492,0.0000,1.0
2021-11-22,793.4992,793.4992,753.8993,769.1993,253.7829,1774178,0.0000,1.0
2021-11-18,819.9992,821.9492,781.5493,786.1492,259.3752,1968977,0.0000,1.0
2021-11-17,821.9992,827.6992,812.5992,816.5492,269.4051,770611,0.0000,1.0
2021-11-16,818.7992,822.0992,804.4992,808.9992,266.9141,1316917,0.0000,1.0
2021-11-15,799.9492,822.8992,793.9492,812.7992,268.1678,1284973,0.0000,1.0
2021-11-12,793.7992,806.7992,786.3992,792.9492,261.6187,891688,0.0000,1.0
2021-11-11,778.7493,793.9992,770.6993,788.2992,260.0845,1254184,0.0000,1.0
2021-11-10,779.9993,797.9992,767.4993,779.8993,257.3131,1059508,0.0000,1.0
2021-11-09,779.9993,794.9492,770.4993,781.8493,257.9565,2820297,0.0000,1.0
2021-11-08,741.9993,785.7492,730.6993,780.7493,257.5936,2759817,0.0000,1.0
2021-11-03,742.9493,752.5993,724.2493,728.0993,240.2227,1320895,0.0000,1.0
2021-11-02,738.2993,758.6993,729.9993,744.9493,245.782,1247953,0.0000,1.0
2021-11-01,713.8993,737.6993,705.9993,733.8493,242.1198,1112491,0.0000,1.0
2021-10-29,681.9993,725.9493,643.9994,708.2493,233.6736,3606333,0.0000,1.0
2021-10-28,738.4993,749.9993,705.6993,710.9493,234.5644,2097077,0.0000,1.0
2021-10-27,742.8993,747.6993,729.9993,736.5993,243.0271,1626215,0.0000,1.0
2021-10-26,698.9993,750.0993,698.9993,732.2993,241.6084,3919357,0.0000,1.0
2021-10-25,774.9993,774.9993,690.3493,699.6993,230.8527,3180840,0.0000,1.0
